# Volume injected (mL),pressure (bar)
4.386189567500000663e-01,3.781090040000000818e-01
4.385856234166667922e-01,3.781090040000000818e-01
4.385522900833335180e-01,3.781090040000000818e-01
4.385189567499996888e-01,3.781090040000000818e-01
4.384856234166664146e-01,3.781090040000000818e-01
4.384522900833331960e-01,3.801774340000000918e-01
4.384189567499999218e-01,3.843142940000000563e-01
4.383856234166666477e-01,3.760405740000000718e-01
4.383522900833334290e-01,3.843142940000000563e-01
4.383189567500001549e-01,3.781090040000000818e-01
4.382856234166668807e-01,3.801774340000000918e-01
4.382522900833330515e-01,3.781090040000000818e-01
4.382189567499997773e-01,3.781090040000000818e-01
4.381856234166665587e-01,3.822458640000000463e-01
4.381522900833332845e-01,3.863827240000000662e-01
4.381189567500000104e-01,3.822458640000000463e-01
4.380856234166667917e-01,3.781090040000000818e-01
4.380522900833335176e-01,3.781090040000000818e-01
4.380189567500002434e-01,3.801774340000000918e-01
4.379856234166664142e-01,3.760405740000000718e-01
4.379522900833331400e-01,3.760405740000000718e-01
4.379189567499999214e-01,3.760405740000000718e-01
4.378856234166666472e-01,3.822458640000000463e-01
4.378522900833333731e-01,3.781090040000000818e-01
4.378189567500001544e-01,3.760405740000000718e-01
4.377856234166668803e-01,3.781090040000000818e-01
4.377522900833330510e-01,3.781090040000000818e-01
4.377189567499997769e-01,3.781090040000000818e-01
4.376856234166665027e-01,3.781090040000000818e-01
4.376522900833332841e-01,3.801774340000000918e-01
4.376189567500000099e-01,3.781090040000000818e-01
4.375856234166667358e-01,3.781090040000000818e-01
4.375522900833335171e-01,3.781090040000000818e-01
4.375189567500002430e-01,3.781090040000000818e-01
4.374856234166664137e-01,3.781090040000000818e-01
4.374522900833331396e-01,3.801774340000000918e-01
4.374189567499998654e-01,3.822458640000000463e-01
4.373856234166666468e-01,3.760405740000000718e-01
4.373522900833333726e-01,3.781090040000000818e-01
4.373189567500000985e-01,3.781090040000000818e-01
4.372856234166668798e-01,3.843142940000000563e-01
4.372522900833336057e-01,3.781090040000000818e-01
4.372189567499997764e-01,3.781090040000000818e-01
4.371856234166665023e-01,3.781090040000000818e-01
4.371522900833332281e-01,3.801774340000000918e-01
4.371189567500000095e-01,3.760405740000000718e-01
4.370856234166667353e-01,3.781090040000000818e-01
4.370522900833334612e-01,3.760405740000000718e-01
4.370189567500002426e-01,3.781090040000000818e-01
4.369856234166663578e-01,3.822458640000000463e-01
4.369522900833331391e-01,3.781090040000000818e-01
4.369189567499998650e-01,3.781090040000000818e-01
4.368856234166665908e-01,3.781090040000000818e-01
4.368522900833333722e-01,3.822458640000000463e-01
4.368189567500000980e-01,3.863827240000000662e-01
4.367856234166668239e-01,3.781090040000000818e-01
4.367522900833336053e-01,3.822458640000000463e-01
4.367189567499997205e-01,3.781090040000000818e-01
4.366856234166665018e-01,3.781090040000000818e-01
4.366522900833332277e-01,3.781090040000000818e-01
4.366189567499999535e-01,3.781090040000000818e-01
4.365856234166667349e-01,3.760405740000000718e-01
4.365522900833334607e-01,3.714900280000000832e-01
4.365189567500001866e-01,3.781090040000000818e-01
4.364856234166663573e-01,3.781090040000000818e-01
4.364522900833330832e-01,3.760405740000000718e-01
4.364189567499998645e-01,3.760405740000000718e-01
4.363856234166665904e-01,3.781090040000000818e-01
4.363522900833333162e-01,3.781090040000000818e-01
4.363189567500000976e-01,3.760405740000000718e-01
4.362856234166668234e-01,3.760405740000000718e-01
4.362522900833335493e-01,3.781090040000000818e-01
4.362189567499997200e-01,3.760405740000000718e-01
4.361856234166664459e-01,3.781090040000000818e-01
4.361522900833332272e-01,3.781090040000000818e-01
4.361189567499999531e-01,3.781090040000000818e-01
4.360856234166666789e-01,3.781090040000000818e-01
4.360522900833334603e-01,3.781090040000000818e-01
4.360189567500001862e-01,3.739721440000000618e-01
4.359856234166669120e-01,3.781090040000000818e-01
4.359522900833330827e-01,3.781090040000000818e-01
4.359189567499998086e-01,3.760405740000000718e-01
4.358856234166665899e-01,3.760405740000000718e-01
4.358522900833333158e-01,3.760405740000000718e-01
4.358189567500000416e-01,3.781090040000000818e-01
4.357856234166668230e-01,3.781090040000000818e-01
4.357522900833335489e-01,3.781090040000000818e-01
4.357189567499997196e-01,3.739721440000000618e-01
4.356856234166664454e-01,3.781090040000000818e-01
4.356522900833331713e-01,3.781090040000000818e-01
4.356189567499999526e-01,3.781090040000000818e-01
4.355856234166666785e-01,3.781090040000000818e-01
4.355522900833334043e-01,3.781090040000000818e-01
4.355189567500001857e-01,3.822458640000000463e-01
4.354856234166669116e-01,3.694215980000000732e-01
4.354522900833330823e-01,3.760405740000000718e-01
4.354189567499998081e-01,3.760405740000000718e-01
4.353856234166665340e-01,3.781090040000000818e-01
4.353522900833333154e-01,3.760405740000000718e-01
4.353189567500000412e-01,3.781090040000000818e-01
4.352856234166667670e-01,3.781090040000000818e-01
4.352522900833335484e-01,3.739721440000000618e-01
4.352189567500002743e-01,3.781090040000000818e-01
4.351856234166664450e-01,3.714900280000000832e-01
4.351522900833331708e-01,3.781090040000000818e-01
4.351189567499998967e-01,3.781090040000000818e-01
4.350856234166666781e-01,3.760405740000000718e-01
4.350522900833334039e-01,3.781090040000000818e-01
4.350189567500001298e-01,3.781090040000000818e-01
4.349856234166669111e-01,3.760405740000000718e-01
4.349522900833330263e-01,3.781090040000000818e-01
4.349189567499998077e-01,3.760405740000000718e-01
4.348856234166665335e-01,3.714900280000000832e-01
4.348522900833332594e-01,3.714900280000000832e-01
4.348189567500000408e-01,3.781090040000000818e-01
4.347856234166667666e-01,3.781090040000000818e-01
4.347522900833334925e-01,3.739721440000000618e-01
4.347189567500002738e-01,3.781090040000000818e-01
4.346856234166663890e-01,3.694215980000000732e-01
4.346522900833331704e-01,3.781090040000000818e-01
4.346189567499998962e-01,3.781090040000000818e-01
4.345856234166666221e-01,3.760405740000000718e-01
4.345522900833334035e-01,3.760405740000000718e-01
4.345189567500001293e-01,3.739721440000000618e-01
4.344856234166668552e-01,3.781090040000000818e-01
4.344522900833330259e-01,3.760405740000000718e-01
4.344189567499997517e-01,3.760405740000000718e-01
4.343856234166665331e-01,3.781090040000000818e-01
4.343522900833332590e-01,3.760405740000000718e-01
4.343189567499999848e-01,3.760405740000000718e-01
4.342856234166667662e-01,3.760405740000000718e-01
4.342522900833334920e-01,3.781090040000000818e-01
4.342189567500002179e-01,3.694215980000000732e-01
4.341856234166663886e-01,3.694215980000000732e-01
4.341522900833331144e-01,3.822458640000000463e-01
4.341189567499998958e-01,3.781090040000000818e-01
4.340856234166666217e-01,3.739721440000000618e-01
4.340522900833333475e-01,3.760405740000000718e-01
4.340189567500001289e-01,3.760405740000000718e-01
4.339856234166668547e-01,3.739721440000000618e-01
4.339522900833335806e-01,3.760405740000000718e-01
4.339189567499997513e-01,3.714900280000000832e-01
4.338856234166664771e-01,3.694215980000000732e-01
4.338522900833332585e-01,3.760405740000000718e-01
4.338189567499999844e-01,3.760405740000000718e-01
4.337856234166667102e-01,3.694215980000000732e-01
4.337522900833334916e-01,3.694215980000000732e-01
4.337189567500002174e-01,3.760405740000000718e-01
4.336856234166663882e-01,3.673531680000000632e-01
4.336522900833331140e-01,3.760405740000000718e-01
4.336189567499998399e-01,3.781090040000000818e-01
4.335856234166666212e-01,3.714900280000000832e-01
4.335522900833333471e-01,3.694215980000000732e-01
4.335189567500000729e-01,3.781090040000000818e-01
4.334856234166668543e-01,3.694215980000000732e-01
4.334522900833335801e-01,3.781090040000000818e-01
4.334189567499997509e-01,3.760405740000000718e-01
4.333856234166664767e-01,3.739721440000000618e-01
4.333522900833332026e-01,3.694215980000000732e-01
4.333189567499999839e-01,3.760405740000000718e-01
4.332856234166667098e-01,3.781090040000000818e-01
4.332522900833334356e-01,3.694215980000000732e-01
4.332189567500002170e-01,3.760405740000000718e-01
4.331856234166669428e-01,3.760405740000000718e-01
4.331522900833331136e-01,3.739721440000000618e-01
4.331189567499998394e-01,3.714900280000000832e-01
4.330856234166665653e-01,3.714900280000000832e-01
4.330522900833333466e-01,3.760405740000000718e-01
4.330189567500000725e-01,3.760405740000000718e-01
4.329856234166667983e-01,3.694215980000000732e-01
4.329522900833335797e-01,3.694215980000000732e-01
4.329189567499996949e-01,3.694215980000000732e-01
4.328856234166664763e-01,3.760405740000000718e-01
4.328522900833332021e-01,3.694215980000000732e-01
4.328189567499999280e-01,3.714900280000000832e-01
4.327856234166667093e-01,3.694215980000000732e-01
4.327522900833334352e-01,3.760405740000000718e-01
4.327189567500001610e-01,3.760405740000000718e-01
4.326856234166669424e-01,3.781090040000000818e-01
4.326522900833330576e-01,3.760405740000000718e-01
4.326189567499998390e-01,3.760405740000000718e-01
4.325856234166665648e-01,3.781090040000000818e-01
4.325522900833332907e-01,3.694215980000000732e-01
4.325189567500000720e-01,3.739721440000000618e-01
4.324856234166667979e-01,3.714900280000000832e-01
4.324522900833335237e-01,3.694215980000000732e-01
4.324189567499996945e-01,3.714900280000000832e-01
4.323856234166664203e-01,3.781090040000000818e-01
4.323522900833332017e-01,3.694215980000000732e-01
4.323189567499999275e-01,3.694215980000000732e-01
4.322856234166666534e-01,3.714900280000000832e-01
4.322522900833334347e-01,3.781090040000000818e-01
4.322189567500001606e-01,3.760405740000000718e-01
4.321856234166668864e-01,3.694215980000000732e-01
4.321522900833330572e-01,3.694215980000000732e-01
4.321189567499997830e-01,3.673531680000000632e-01
4.320856234166665644e-01,3.694215980000000732e-01
4.320522900833332902e-01,3.694215980000000732e-01
4.320189567500000161e-01,3.694215980000000732e-01
4.319856234166667974e-01,3.739721440000000618e-01
4.319522900833335233e-01,3.760405740000000718e-01
4.319189567500002491e-01,3.694215980000000732e-01
4.318856234166664199e-01,3.673531680000000632e-01
4.318522900833331457e-01,3.781090040000000818e-01
4.318189567499999271e-01,3.781090040000000818e-01
4.317856234166666529e-01,3.760405740000000718e-01
4.317522900833333788e-01,3.781090040000000818e-01
4.317189567500001601e-01,3.694215980000000732e-01
4.316856234166668860e-01,3.781090040000000818e-01
4.316522900833330567e-01,3.739721440000000618e-01
4.316189567499997826e-01,3.694215980000000732e-01
4.315856234166665084e-01,3.714900280000000832e-01
4.315522900833332898e-01,3.694215980000000732e-01
4.315189567500000156e-01,3.694215980000000732e-01
4.314856234166667415e-01,3.694215980000000732e-01
4.314522900833335228e-01,3.714900280000000832e-01
4.314189567500002487e-01,3.760405740000000718e-01
4.313856234166664194e-01,3.694215980000000732e-01
4.313522900833331453e-01,3.694215980000000732e-01
4.313189567499998711e-01,3.673531680000000632e-01
4.312856234166666525e-01,3.714900280000000832e-01
4.312522900833333783e-01,3.694215980000000732e-01
4.312189567500001042e-01,3.694215980000000732e-01
4.311856234166668855e-01,3.694215980000000732e-01
4.311522900833330008e-01,3.739721440000000618e-01
4.311189567499997821e-01,3.714900280000000832e-01
4.310856234166665080e-01,3.739721440000000618e-01
4.310522900833332338e-01,3.739721440000000618e-01
4.310189567500000152e-01,3.694215980000000732e-01
4.309856234166667410e-01,3.694215980000000732e-01
4.309522900833334669e-01,3.739721440000000618e-01
4.309189567500002482e-01,3.694215980000000732e-01
4.308856234166663635e-01,3.739721440000000618e-01
4.308522900833331448e-01,3.673531680000000632e-01
4.308189567499998707e-01,3.694215980000000732e-01
4.307856234166665965e-01,3.694215980000000732e-01
4.307522900833333779e-01,3.694215980000000732e-01
4.307189567500001037e-01,3.694215980000000732e-01
4.306856234166668296e-01,3.760405740000000718e-01
4.306522900833336109e-01,3.739721440000000618e-01
4.306189567499997262e-01,3.694215980000000732e-01
4.305856234166665075e-01,3.714900280000000832e-01
4.305522900833332334e-01,3.673531680000000632e-01
4.305189567499999592e-01,3.673531680000000632e-01
4.304856234166667406e-01,3.694215980000000732e-01
4.304522900833334664e-01,3.694215980000000732e-01
4.304189567500001923e-01,3.714900280000000832e-01
4.303856234166663630e-01,3.714900280000000832e-01
4.303522900833330889e-01,3.694215980000000732e-01
4.303189567499998702e-01,3.694215980000000732e-01
4.302856234166665961e-01,3.739721440000000618e-01
4.302522900833333219e-01,3.694215980000000732e-01
4.302189567500001033e-01,3.714900280000000832e-01
4.301856234166668291e-01,3.739721440000000618e-01
4.301522900833335550e-01,3.714900280000000832e-01
4.301189567499997257e-01,3.673531680000000632e-01
4.300856234166664516e-01,3.694215980000000732e-01
4.300522900833332329e-01,3.694215980000000732e-01
4.300189567499999588e-01,3.694215980000000732e-01
4.299856234166666846e-01,3.694215980000000732e-01
4.299522900833334660e-01,3.694215980000000732e-01
4.299189567500001918e-01,3.673531680000000632e-01
4.298856234166669177e-01,3.673531680000000632e-01
4.298522900833330884e-01,3.694215980000000732e-01
4.298189567499998143e-01,3.694215980000000732e-01
4.297856234166665956e-01,3.694215980000000732e-01
4.297522900833333215e-01,3.694215980000000732e-01
4.297189567500000473e-01,3.673531680000000632e-01
4.296856234166668287e-01,3.694215980000000732e-01
4.296522900833335545e-01,3.694215980000000732e-01
4.296189567499997253e-01,3.694215980000000732e-01
4.295856234166664511e-01,3.673531680000000632e-01
4.295522900833331770e-01,3.694215980000000732e-01
4.295189567499999583e-01,3.694215980000000732e-01
4.294856234166666842e-01,3.694215980000000732e-01
4.294522900833334100e-01,3.694215980000000732e-01
4.294189567500001914e-01,3.673531680000000632e-01
4.293856234166669172e-01,3.714900280000000832e-01
4.293522900833330880e-01,3.694215980000000732e-01
4.293189567499998138e-01,3.694215980000000732e-01
4.292856234166665397e-01,3.694215980000000732e-01
4.292522900833333210e-01,3.694215980000000732e-01
4.292189567500000469e-01,3.694215980000000732e-01
4.291856234166667727e-01,3.694215980000000732e-01
4.291522900833335541e-01,3.673531680000000632e-01
4.291189567499996693e-01,3.760405740000000718e-01
4.290856234166664507e-01,3.694215980000000732e-01
4.290522900833331765e-01,3.714900280000000832e-01
4.290189567499999024e-01,3.694215980000000732e-01
4.289856234166666837e-01,3.694215980000000732e-01
4.289522900833334096e-01,3.694215980000000732e-01
4.289189567500001354e-01,3.694215980000000732e-01
4.288856234166669168e-01,3.694215980000000732e-01
4.288522900833330320e-01,3.673531680000000632e-01
4.288189567499998134e-01,3.673531680000000632e-01
4.287856234166665392e-01,3.673531680000000632e-01
4.287522900833332651e-01,3.694215980000000732e-01
4.287189567500000464e-01,3.694215980000000732e-01
4.286856234166667723e-01,3.694215980000000732e-01
4.286522900833334981e-01,3.673531680000000632e-01
4.286189567500002795e-01,3.694215980000000732e-01
4.285856234166663947e-01,3.694215980000000732e-01
4.285522900833331761e-01,3.694215980000000732e-01
4.285189567499999019e-01,3.694215980000000732e-01
4.284856234166666278e-01,3.694215980000000732e-01
4.284522900833334091e-01,3.673531680000000632e-01
4.284189567500001350e-01,3.694215980000000732e-01
4.283856234166668608e-01,3.673531680000000632e-01
4.283522900833330316e-01,3.694215980000000732e-01
4.283189567499997574e-01,3.673531680000000632e-01
4.282856234166665388e-01,3.694215980000000732e-01
4.282522900833332646e-01,3.694215980000000732e-01
4.282189567499999905e-01,3.694215980000000732e-01
4.281856234166667718e-01,3.694215980000000732e-01
4.281522900833334977e-01,3.673531680000000632e-01
4.281189567500002235e-01,3.694215980000000732e-01
4.280856234166663943e-01,3.694215980000000732e-01
4.280522900833331201e-01,3.694215980000000732e-01
4.280189567499999015e-01,3.694215980000000732e-01
4.279856234166666273e-01,3.673531680000000632e-01
4.279522900833333532e-01,3.694215980000000732e-01
4.279189567500001345e-01,3.760405740000000718e-01
4.278856234166668604e-01,3.694215980000000732e-01
4.278522900833335862e-01,3.694215980000000732e-01
4.278189567499997570e-01,3.694215980000000732e-01
4.277856234166664828e-01,3.694215980000000732e-01
4.277522900833332642e-01,3.673531680000000632e-01
4.277189567499999900e-01,3.694215980000000732e-01
4.276856234166667159e-01,3.694215980000000732e-01
4.276522900833334973e-01,3.694215980000000732e-01
4.276189567500002231e-01,3.694215980000000732e-01
4.275856234166663938e-01,3.673531680000000632e-01
4.275522900833331197e-01,3.673531680000000632e-01
4.275189567499998455e-01,3.673531680000000632e-01
4.274856234166666269e-01,3.673531680000000632e-01
4.274522900833333527e-01,3.673531680000000632e-01
4.274189567500000786e-01,3.694215980000000732e-01
4.273856234166668600e-01,3.673531680000000632e-01
4.273522900833335858e-01,3.652847380000000532e-01
4.273189567499997565e-01,3.694215980000000732e-01
4.272856234166664824e-01,3.673531680000000632e-01
4.272522900833332082e-01,3.694215980000000732e-01
4.272189567499999896e-01,3.694215980000000732e-01
4.271856234166667154e-01,3.652847380000000532e-01
4.271522900833334413e-01,3.694215980000000732e-01
4.271189567500002227e-01,3.652847380000000532e-01
4.270856234166663379e-01,3.673531680000000632e-01
4.270522900833331192e-01,3.694215980000000732e-01
4.270189567499998451e-01,3.652847380000000532e-01
4.269856234166665709e-01,3.673531680000000632e-01
4.269522900833333523e-01,3.694215980000000732e-01
4.269189567500000781e-01,3.673531680000000632e-01
4.268856234166668040e-01,3.673531680000000632e-01
4.268522900833335854e-01,3.611478780000000333e-01
4.268189567499997006e-01,3.652847380000000532e-01
4.267856234166664819e-01,3.673531680000000632e-01
4.267522900833332078e-01,3.760405740000000718e-01
4.267189567499999336e-01,3.694215980000000732e-01
4.266856234166667150e-01,3.673531680000000632e-01
4.266522900833334409e-01,3.694215980000000732e-01
4.266189567500001667e-01,3.673531680000000632e-01
4.265856234166669481e-01,3.673531680000000632e-01
4.265522900833330633e-01,3.673531680000000632e-01
4.265189567499998446e-01,3.632163080000000432e-01
4.264856234166665705e-01,3.673531680000000632e-01
4.264522900833332963e-01,3.694215980000000732e-01
4.264189567500000777e-01,3.694215980000000732e-01
4.263856234166668036e-01,3.673531680000000632e-01
4.263522900833335294e-01,3.673531680000000632e-01
4.263189567499997001e-01,3.673531680000000632e-01
4.262856234166664260e-01,3.652847380000000532e-01
4.262522900833332073e-01,3.673531680000000632e-01
4.262189567499999332e-01,3.694215980000000732e-01
4.261856234166666590e-01,3.673531680000000632e-01
4.261522900833334404e-01,3.673531680000000632e-01
4.261189567500001663e-01,3.632163080000000432e-01
4.260856234166668921e-01,3.632163080000000432e-01
4.260522900833330628e-01,3.673531680000000632e-01
4.260189567499997887e-01,3.694215980000000732e-01
4.259856234166665701e-01,3.694215980000000732e-01
4.259522900833332959e-01,3.673531680000000632e-01
4.259189567500000217e-01,3.673531680000000632e-01
4.258856234166668031e-01,3.694215980000000732e-01
4.258522900833335290e-01,3.673531680000000632e-01
4.258189567500002548e-01,3.694215980000000732e-01
4.257856234166664255e-01,3.673531680000000632e-01
4.257522900833331514e-01,3.632163080000000432e-01
4.257189567499999328e-01,3.652847380000000532e-01
4.256856234166666586e-01,3.673531680000000632e-01
4.256522900833333845e-01,3.611478780000000333e-01
4.256189567500001658e-01,3.673531680000000632e-01
4.255856234166668917e-01,3.694215980000000732e-01
4.255522900833330624e-01,3.673531680000000632e-01
4.255189567499997882e-01,3.673531680000000632e-01
4.254856234166665141e-01,3.652847380000000532e-01
4.254522900833332955e-01,3.611478780000000333e-01
4.254189567500000213e-01,3.611478780000000333e-01
4.253856234166667472e-01,3.611478780000000333e-01
4.253522900833335285e-01,3.673531680000000632e-01
4.253189567500002544e-01,3.673531680000000632e-01
4.252856234166664251e-01,3.673531680000000632e-01
4.252522900833331509e-01,3.673531680000000632e-01
4.252189567499998768e-01,3.611478780000000333e-01
4.251856234166666582e-01,3.673531680000000632e-01
4.251522900833333840e-01,3.673531680000000632e-01
4.251189567500001099e-01,3.652847380000000532e-01
4.250856234166668912e-01,3.611478780000000333e-01
4.250522900833330064e-01,3.611478780000000333e-01
4.250189567499997878e-01,3.673531680000000632e-01
4.249856234166665137e-01,3.652847380000000532e-01
4.249522900833332395e-01,3.673531680000000632e-01
4.249189567500000209e-01,3.652847380000000532e-01
4.248856234166667467e-01,3.611478780000000333e-01
4.248522900833334726e-01,3.673531680000000632e-01
4.248189567500002539e-01,3.694215980000000732e-01
4.247856234166663691e-01,3.673531680000000632e-01
4.247522900833331505e-01,3.590794480000000233e-01
4.247189567499998764e-01,3.673531680000000632e-01
4.246856234166666022e-01,3.611478780000000333e-01
4.246522900833333836e-01,3.694215980000000732e-01
4.246189567500001094e-01,3.611478780000000333e-01
4.245856234166668353e-01,3.611478780000000333e-01
4.245522900833336166e-01,3.694215980000000732e-01
4.245189567499997318e-01,3.611478780000000333e-01
4.244856234166665132e-01,3.673531680000000632e-01
4.244522900833332391e-01,3.632163080000000432e-01
4.244189567499999649e-01,3.694215980000000732e-01
4.243856234166667463e-01,3.694215980000000732e-01
4.243522900833334721e-01,3.652847380000000532e-01
4.243189567500001980e-01,3.673531680000000632e-01
4.242856234166663687e-01,3.673531680000000632e-01
4.242522900833330946e-01,3.652847380000000532e-01
4.242189567499998759e-01,3.611478780000000333e-01
4.241856234166666018e-01,3.611478780000000333e-01
4.241522900833333276e-01,3.590794480000000233e-01
4.241189567500001090e-01,3.673531680000000632e-01
4.240856234166668348e-01,3.632163080000000432e-01
4.240522900833335607e-01,3.673531680000000632e-01
4.240189567499997314e-01,3.611478780000000333e-01
4.239856234166664573e-01,3.611478780000000333e-01
4.239522900833332386e-01,3.673531680000000632e-01
4.239189567499999645e-01,3.694215980000000732e-01
4.238856234166666903e-01,3.652847380000000532e-01
4.238522900833334717e-01,3.652847380000000532e-01
4.238189567500001975e-01,3.611478780000000333e-01
4.237856234166669234e-01,3.611478780000000333e-01
4.237522900833330941e-01,3.590794480000000233e-01
4.237189567499998200e-01,3.632163080000000432e-01
4.236856234166666013e-01,3.590794480000000233e-01
4.236522900833333272e-01,3.590794480000000233e-01
4.236189567500000530e-01,3.611478780000000333e-01
4.235856234166668344e-01,3.652847380000000532e-01
4.235522900833335602e-01,3.632163080000000432e-01
4.235189567499997310e-01,3.611478780000000333e-01
4.234856234166664568e-01,3.673531680000000632e-01
4.234522900833331827e-01,3.611478780000000333e-01
4.234189567499999640e-01,3.694215980000000732e-01
4.233856234166666899e-01,3.632163080000000432e-01
4.233522900833334157e-01,3.632163080000000432e-01
4.233189567500001971e-01,3.611478780000000333e-01
4.232856234166669229e-01,3.611478780000000333e-01
4.232522900833330937e-01,3.611478780000000333e-01
4.232189567499998195e-01,3.673531680000000632e-01
4.231856234166665454e-01,3.673531680000000632e-01
4.231522900833333267e-01,3.673531680000000632e-01
4.231189567500000526e-01,3.611478780000000333e-01
4.230856234166667784e-01,3.611478780000000333e-01
4.230522900833335598e-01,3.632163080000000432e-01
4.230189567499996750e-01,3.611478780000000333e-01
4.229856234166664564e-01,3.632163080000000432e-01
4.229522900833331822e-01,3.590794480000000233e-01
4.229189567499999081e-01,3.611478780000000333e-01
4.228856234166666894e-01,3.673531680000000632e-01
4.228522900833334153e-01,3.611478780000000333e-01
4.228189567500001411e-01,3.652847380000000532e-01
4.227856234166669225e-01,3.611478780000000333e-01
4.227522900833330377e-01,3.632163080000000432e-01
4.227189567499998191e-01,3.590794480000000233e-01
4.226856234166665449e-01,3.611478780000000333e-01
4.226522900833332708e-01,3.611478780000000333e-01
4.226189567500000521e-01,3.673531680000000632e-01
4.225856234166667780e-01,3.652847380000000532e-01
4.225522900833335038e-01,3.694215980000000732e-01
4.225189567500002852e-01,3.590794480000000233e-01
4.224856234166664004e-01,3.652847380000000532e-01
4.224522900833331818e-01,3.611478780000000333e-01
4.224189567499999076e-01,3.611478780000000333e-01
4.223856234166666335e-01,3.632163080000000432e-01
4.223522900833334148e-01,3.611478780000000333e-01
4.223189567500001407e-01,3.611478780000000333e-01
4.222856234166668665e-01,3.632163080000000432e-01
4.222522900833330373e-01,3.611478780000000333e-01
4.222189567499997631e-01,3.611478780000000333e-01
4.221856234166665445e-01,3.611478780000000333e-01
4.221522900833332703e-01,3.632163080000000432e-01
4.221189567499999962e-01,3.611478780000000333e-01
4.220856234166667775e-01,3.611478780000000333e-01
4.220522900833335034e-01,3.652847380000000532e-01
4.220189567500002292e-01,3.611478780000000333e-01
4.219856234166664000e-01,3.611478780000000333e-01
4.219522900833331258e-01,3.611478780000000333e-01
4.219189567499999072e-01,3.652847380000000532e-01
4.218856234166666330e-01,3.590794480000000233e-01
4.218522900833333589e-01,3.611478780000000333e-01
4.218189567500001402e-01,3.590794480000000233e-01
4.217856234166668661e-01,3.611478780000000333e-01
4.217522900833335919e-01,3.611478780000000333e-01
4.217189567499997627e-01,3.611478780000000333e-01
4.216856234166664885e-01,3.632163080000000432e-01
4.216522900833332699e-01,3.570110180000000688e-01
4.216189567499999957e-01,3.611478780000000333e-01
4.215856234166667216e-01,3.590794480000000233e-01
4.215522900833335029e-01,3.611478780000000333e-01
4.215189567500002288e-01,3.590794480000000233e-01
4.214856234166663995e-01,3.673531680000000632e-01
4.214522900833331254e-01,3.611478780000000333e-01
4.214189567499998512e-01,3.611478780000000333e-01
4.213856234166666326e-01,3.590794480000000233e-01
4.213522900833333584e-01,3.673531680000000632e-01
4.213189567500000843e-01,3.611478780000000333e-01
4.212856234166668656e-01,3.611478780000000333e-01
4.212522900833335915e-01,3.590794480000000233e-01
4.212189567499997622e-01,3.611478780000000333e-01
4.211856234166664881e-01,3.632163080000000432e-01
4.211522900833332139e-01,3.611478780000000333e-01
4.211189567499999953e-01,3.611478780000000333e-01
4.210856234166667211e-01,3.611478780000000333e-01
4.210522900833334470e-01,3.590794480000000233e-01
4.210189567500002283e-01,3.611478780000000333e-01
4.209856234166663436e-01,3.611478780000000333e-01
4.209522900833331249e-01,3.611478780000000333e-01
4.209189567499998508e-01,3.590794480000000233e-01
4.208856234166665766e-01,3.611478780000000333e-01
4.208522900833333580e-01,3.590794480000000233e-01
4.208189567500000838e-01,3.545289020000000346e-01
4.207856234166668097e-01,3.611478780000000333e-01
4.207522900833335910e-01,3.611478780000000333e-01
4.207189567499997063e-01,3.611478780000000333e-01
4.206856234166664876e-01,3.611478780000000333e-01
4.206522900833332135e-01,3.590794480000000233e-01
4.206189567499999393e-01,3.611478780000000333e-01
4.205856234166667207e-01,3.590794480000000233e-01
4.205522900833334465e-01,3.611478780000000333e-01
4.205189567500001724e-01,3.611478780000000333e-01
4.204856234166669537e-01,3.611478780000000333e-01
4.204522900833330690e-01,3.590794480000000233e-01
4.204189567499998503e-01,3.590794480000000233e-01
4.203856234166665762e-01,3.611478780000000333e-01
4.203522900833333020e-01,3.590794480000000233e-01
4.203189567500000834e-01,3.590794480000000233e-01
4.202856234166668092e-01,3.611478780000000333e-01
4.202522900833335351e-01,3.611478780000000333e-01
4.202189567499997058e-01,3.632163080000000432e-01
4.201856234166664317e-01,3.611478780000000333e-01
4.201522900833332130e-01,3.611478780000000333e-01
4.201189567499999389e-01,3.611478780000000333e-01
4.200856234166666647e-01,3.590794480000000233e-01
4.200522900833334461e-01,3.590794480000000233e-01
4.200189567500001719e-01,3.611478780000000333e-01
4.199856234166668978e-01,3.611478780000000333e-01
4.199522900833330685e-01,3.611478780000000333e-01
4.199189567499997944e-01,3.590794480000000233e-01
4.198856234166665757e-01,3.611478780000000333e-01
4.198522900833333016e-01,3.611478780000000333e-01
4.198189567500000274e-01,3.590794480000000233e-01
4.197856234166668088e-01,3.590794480000000233e-01
4.197522900833335346e-01,3.611478780000000333e-01
4.197189567499997054e-01,3.611478780000000333e-01
4.196856234166664312e-01,3.632163080000000432e-01
4.196522900833331571e-01,3.611478780000000333e-01
4.196189567499999384e-01,3.590794480000000233e-01
4.195856234166666643e-01,3.590794480000000233e-01
4.195522900833333901e-01,3.590794480000000233e-01
4.195189567500001715e-01,3.590794480000000233e-01
4.194856234166668973e-01,3.611478780000000333e-01
4.194522900833330681e-01,3.590794480000000233e-01
4.194189567499997939e-01,3.590794480000000233e-01
4.193856234166665198e-01,3.611478780000000333e-01
4.193522900833333011e-01,3.611478780000000333e-01
4.193189567500000270e-01,3.611478780000000333e-01
4.192856234166667528e-01,3.611478780000000333e-01
4.192522900833335342e-01,3.611478780000000333e-01
